"anio","bimestre","id_tipoEmision","id_tipoUso","id_alcaldia ","id_colonia","manzana","region","id_tipoDesarrollo","consumo"
2019,2,1,3,6,700,640,64,4,"14.04"
2017,4,1,1,3,578,837,160,3,"980.04"
2021,2,1,1,13,1122,329,372,2,"61.62"
2019,1,1,3,17,1476,168,19,4,"75.03"
2021,6,1,2,7,807,729,465,4,"26.36"
2017,2,1,1,5,488,384,66,3,"568.24"
2019,2,2,1,17,1407,38,18,2,"39.2"
2019,5,1,3,17,1474,210,22,2,"19.52"
2017,6,1,1,7,919,115,147,2,"331.72"
2019,4,2,1,5,488,325,66,2,"45.5"
2017,3,2,1,3,1189,221,52,1,"84.42"
2017,6,2,1,3,190,424,60,4,"140.85"
2018,5,1,3,17,1447,194,23,2,"222.04"
2017,5,1,2,5,524,94,68,2,"7.1"
2017,2,1,3,5,708,121,63,2,"43.31"
2017,3,1,3,3,323,202,159,4,"19.87"
2019,4,1,1,5,614,260,61,1,"294.26"
2017,1,2,1,15,441,155,27,3,"22.83"
2018,3,1,3,17,370,741,21,4,"26.84"
2019,3,1,2,5,638,781,63,2,"16.85"
2017,4,1,3,6,700,108,64,2,"0"
2019,6,1,2,6,712,524,46,2,"451.99"
2017,2,1,3,10,1803,221,254,3,"43.32"
2017,1,1,1,6,742,349,24,1,"585"
2017,5,1,1,15,455,128,7,2,"1066.94"
2017,2,1,2,5,426,220,63,4,"47.84"
2017,2,1,1,15,461,252,10,2,"967.08"
2017,6,1,1,7,1005,699,469,2,"121.07"
2017,3,1,1,5,624,455,61,2,"635.88"
2017,3,1,3,5,603,406,45,2,"0.61"
2019,5,1,3,6,718,28,46,1,"948.55"
2018,3,1,1,13,708,789,158,2,"11.11"
2017,3,2,1,5,666,950,61,2,"42.66"
2019,4,1,1,5,550,112,16,2,"290.21"
2017,3,1,3,15,451,4,8,1,"1109.68"
2021,5,2,1,13,1508,730,58,2,"174.6"
2017,1,1,2,7,885,496,365,2,"27.14"
2021,4,2,1,13,1189,578,71,3,"18.13"
2021,5,1,3,7,872,673,465,2,"83.9"
2018,6,1,2,17,1430,157,19,2,"55.5"
2017,6,1,1,5,653,716,63,4,"17.69"
2018,1,1,1,13,925,970,58,3,"564.96"
2017,2,1,1,15,418,37,2,2,"35.08"
2019,4,1,1,17,1447,90,23,2,"1495.47"
2018,2,1,1,13,1555,349,58,2,"95.34"
2019,2,2,1,5,271,345,48,2,"20.29"
2017,2,1,1,8,1044,208,75,4,"44.72"
2017,6,1,1,15,418,63,4,4,"7577.26"
2017,1,2,1,16,1158,212,30,2,"1096.74"
2021,6,1,1,7,845,542,147,2,"335.15"
2019,1,1,1,7,941,300,42,4,"223.94"
2017,4,1,1,6,720,711,46,2,"774.19"
2017,5,1,1,5,638,364,63,4,"511.78"
2017,2,1,1,16,1158,218,30,2,"1044.96"
2017,6,1,1,15,427,282,11,1,"586.38"
2017,1,1,1,5,653,728,63,3,"1150.87"
2018,5,1,1,6,1429,320,364,2,"1071.03"
2018,4,1,2,6,700,688,64,2,"170.81"
2017,4,2,1,5,543,126,48,2,"42.54"
2017,4,1,2,3,578,829,160,1,"136.36"
2019,5,1,3,17,1447,177,23,2,"145.73"
2017,1,1,1,5,635,302,62,3,"442.31"
2017,2,1,3,6,714,528,64,3,"28.06"
2017,6,1,1,5,683,14,48,2,"1351.61"
2021,6,1,2,13,292,934,58,3,"115.26"
2017,5,1,3,10,1731,455,37,2,"6.1"
2017,5,1,2,7,187,901,47,2,"41.49"
2017,1,1,2,4,380,940,56,4,"98.33"
2017,6,1,1,5,638,460,63,2,"422.13"
2019,2,1,2,6,700,304,64,2,"228.92"
2017,5,1,3,6,700,21,64,4,"3.29"
2017,5,1,1,7,919,39,147,2,"595.6"
2017,1,1,1,6,729,356,24,1,"726.3"
2017,4,1,1,5,489,915,63,2,"1091.75"
2019,4,1,3,6,1094,487,24,3,"1175.17"
2021,1,1,1,16,1087,240,30,4,"279.82"
2017,1,1,2,15,445,8,4,4,"60.48"
2019,2,1,1,7,919,133,147,4,"309.26"
2017,2,1,1,7,891,31,167,2,"141.52"
2019,5,1,1,17,187,35,21,2,"417.51"
2017,3,1,3,15,427,268,11,1,"530.14"
2019,6,1,2,6,727,24,46,2,"0"
2017,3,1,2,16,1100,61,32,3,"227.52"
2019,2,1,3,7,917,895,165,2,"62.24"
2019,1,1,1,7,807,188,465,2,"787.85"
2017,2,1,1,6,717,132,46,4,"447.59"
2021,1,1,3,16,1119,33,35,1,"1212.97"
2017,6,1,3,6,700,256,64,2,"220.61"
2019,3,2,1,5,489,948,63,2,"20.91"
2018,3,2,1,6,742,347,24,3,"92.36"
2021,5,1,3,7,872,161,465,4,"227.7"
2018,6,1,1,6,700,244,64,4,"1663.15"
2017,3,1,3,5,638,418,63,2,"5.34"
2017,4,1,3,10,782,484,54,1,"483.6"
2017,5,1,1,10,1757,747,54,2,"901.1"
2017,4,1,2,15,434,181,14,4,"316.25"
2019,3,2,1,17,1483,242,18,2,"39.2"
2017,4,1,1,4,382,650,56,1,"2992.34"
2021,3,1,1,16,1119,24,35,4,"447.41"
2017,2,1,1,5,661,546,62,2,"529.79"
2018,4,1,3,17,1458,88,20,2,"14.66"
2017,5,1,3,15,187,167,7,3,"29.89"
2017,6,2,1,7,1005,614,469,4,"21.58"
2017,3,1,1,3,338,515,160,2,"79.2"
2021,6,1,1,7,807,446,165,4,"177.04"
2017,2,1,2,15,418,92,6,3,"1175.54"
2021,2,1,1,13,1189,144,58,2,"889.81"
2017,5,1,1,3,314,930,60,3,"29.01"
2017,2,1,1,15,461,235,10,2,"487.84"
2019,3,1,3,5,638,349,63,2,"29.89"
2017,2,1,3,5,486,598,66,2,"8.18"
2019,5,1,1,6,718,37,46,2,"832.9"
2018,5,1,3,17,1447,152,23,4,"315.98"
2017,5,1,2,5,645,255,66,3,"40.86"
2019,1,1,3,7,827,306,42,2,"175.76"
2017,6,2,1,15,456,103,14,2,"21.99"
2017,4,1,1,10,1720,724,77,4,"32.24"
2017,4,1,1,6,700,279,64,2,"1132.7"
2017,3,2,1,3,266,813,160,1,"34.67"
2017,3,1,1,10,1653,280,54,3,"4.88"
2017,2,1,1,10,950,302,377,4,"1415.75"
2017,6,1,2,15,87,5,11,1,"441.62"
2017,6,1,1,5,653,722,63,2,"143.67"
2019,4,1,2,5,557,47,15,3,"287.8"
2018,5,1,2,6,700,234,64,2,"369.02"
2018,1,1,1,13,925,95,158,4,"430.73"
2017,5,1,1,5,524,206,268,4,"604.77"
2017,6,1,3,3,242,312,52,1,"2.2"
2017,2,1,2,5,647,172,66,3,"86.38"
2017,3,1,2,5,512,481,61,2,"131.96"
2017,6,1,2,7,919,118,147,2,"81.05"
2017,2,1,2,6,700,103,64,2,"106.73"
2018,4,2,1,6,700,223,64,2,"20.41"
2017,2,1,1,16,1164,44,29,1,"437.41"
2019,2,1,2,5,202,298,45,3,"319.04"
2017,1,1,1,4,380,129,56,1,"64.6"
2017,5,1,3,7,187,759,47,4,"33.55"
2017,3,1,1,5,614,246,61,1,"529.95"
2021,5,1,1,13,1494,522,771,4,"3.16"
2021,3,1,1,16,187,204,328,2,"190.66"
2017,2,1,3,10,1738,376,76,2,"67.71"
2017,1,1,3,15,445,11,5,4,"571.31"
2018,4,1,3,13,1189,960,158,4,"6.82"
2018,6,1,1,17,1417,67,19,2,"728.86"
2017,3,1,3,15,436,69,3,2,"580.11"
2019,2,1,1,7,1378,513,47,2,"3.05"
2017,6,1,1,5,609,811,45,2,"331.19"
2019,1,1,2,17,1469,8,21,2,"137.46"
2019,4,1,1,5,664,173,145,2,"36.7"
2017,6,1,1,5,518,703,66,4,"450.15"
2018,3,1,1,13,1539,526,158,2,"44.53"
2017,4,1,2,3,313,369,52,1,"209.56"
2017,1,2,1,7,772,222,342,2,"25.93"
2018,3,1,2,17,1433,831,21,4,"112.83"
2017,1,1,3,16,1099,134,29,1,"59"
2019,4,1,1,5,591,180,45,3,"36.5"
2021,6,1,3,7,937,398,47,2,"3.4"
2017,6,1,1,10,1788,884,376,4,"1264.17"
2018,3,1,2,6,743,445,24,1,"7.32"
2017,1,1,3,7,188,283,165,4,"0"
2021,4,2,1,13,208,193,158,2,"61.65"
2019,2,1,1,17,1410,106,17,2,"20.24"
2017,1,2,1,10,1256,814,54,2,"22.9"
2021,5,1,3,7,854,732,67,4,"196.69"
2018,6,1,2,6,700,340,64,2,"73.12"
2019,2,1,2,6,1429,778,364,2,"324.14"
2017,6,2,1,6,700,336,64,2,"21.63"
2017,1,1,1,6,729,374,24,1,"678.56"
2017,6,1,2,7,883,433,265,4,"77.48"
2017,6,1,2,7,857,195,47,2,"204.74"
2017,5,1,1,15,445,12,4,2,"3490.08"
2019,3,1,2,5,599,90,61,1,"204.56"
2021,1,1,1,16,1132,77,30,3,"75.16"
2017,2,1,1,15,461,162,10,1,"1135.4"
2017,1,1,1,5,653,755,63,2,"105.02"
2018,4,2,1,17,1410,105,17,2,"20.08"
2017,4,1,1,6,717,98,46,2,"1715.59"
2017,6,1,3,15,427,167,11,1,"2813.62"
2021,1,1,3,16,1155,23,30,1,"120.36"
2017,5,1,1,3,314,914,60,1,"946.91"
2018,2,2,1,13,1555,347,58,2,"41.58"
2017,4,1,3,15,428,4,9,4,"3956.22"
2017,4,1,3,10,1165,330,154,4,"440.2"
2017,1,1,1,5,635,327,62,2,"237.92"
2017,2,1,2,8,1063,102,55,1,"12.87"
2019,1,1,1,7,807,871,465,4,"932.28"
2021,2,1,2,13,1189,405,158,3,"68.65"
2017,5,1,1,4,397,608,56,4,"16.47"
2017,5,1,1,7,919,106,147,2,"528.31"
2018,5,1,2,6,700,135,64,2,"553.61"
2017,2,1,1,10,1314,561,377,4,"467.34"
2017,4,1,3,5,543,137,48,4,"45.26"
2017,2,1,1,10,1599,100,54,4,"6318.36"
2017,4,1,1,10,1720,705,77,4,"1684.08"
2017,2,1,2,6,717,108,46,3,"93.33"
2021,1,1,2,8,427,615,55,2,"229.51"
2017,3,1,2,16,1159,37,32,2,"234.72"
2017,3,1,1,3,268,284,52,2,"218.72"
2017,5,1,2,7,187,616,147,4,"253.73"
2019,4,1,2,17,1447,39,23,1,"51.5"
2017,2,1,2,16,1158,214,30,4,"311.54"
2017,5,2,1,10,1736,530,436,2,"25"
2019,3,1,2,17,1447,2,23,2,"655.48"
2017,2,2,1,5,653,715,63,3,"73.17"
2019,1,1,3,7,1758,456,147,4,"528.08"
2017,6,1,1,15,418,5,6,2,"150.03"
2017,6,1,2,5,638,401,63,2,"128.22"
2018,1,2,1,13,925,297,158,4,"20.79"
2017,3,1,1,5,665,374,61,2,"1060.58"
2021,6,1,3,7,807,857,465,4,"0"
2017,4,2,1,5,986,689,61,2,"242.19"
2017,6,1,3,5,653,696,63,2,"7.92"
2021,6,1,2,13,292,107,58,3,"17"
2017,2,1,2,5,488,384,66,3,"104.48"
2019,2,1,1,7,1378,984,47,2,"2.53"
2017,2,1,3,5,613,316,48,2,"21.96"
2017,1,2,1,16,1099,72,29,3,"53.16"
2017,1,1,2,7,879,615,267,2,"1.78"
2019,5,1,1,6,743,444,24,2,"48.19"
2019,2,1,2,7,989,410,69,2,"139.64"
2017,2,1,3,15,418,142,6,2,"574.16"
2017,5,1,2,6,700,306,64,2,"8.54"
2021,3,1,3,16,1119,225,35,1,"218.76"
2019,4,1,2,5,479,6,316,3,"28.2"
2019,3,1,2,5,653,607,63,2,"109.94"
2019,2,1,1,5,550,116,16,4,"178.7"
2021,3,1,3,16,187,32,328,2,"15.36"
2017,3,1,1,10,1757,160,54,1,"1316.92"
2017,1,1,1,4,349,894,56,1,"690.29"
2021,6,1,3,7,982,209,65,2,"13.06"
2019,4,2,1,5,538,602,45,4,"54.45"
2019,4,1,3,6,717,184,46,2,"4.63"
2018,4,1,3,6,700,141,64,2,"53.24"
2018,6,2,1,17,1417,76,19,2,"60.24"
2019,1,1,2,17,1469,300,19,3,"77.02"
2017,5,1,2,15,445,53,5,4,"103.35"
2018,3,1,1,13,1539,276,158,4,"18.3"
2018,3,1,1,6,742,312,24,1,"548.95"
2017,4,1,2,3,199,721,60,2,"368.55"
2017,5,1,1,5,599,91,61,3,"534.06"
2017,2,1,3,15,461,246,10,2,"26.84"
2018,5,1,1,13,49,167,372,2,"434.63"
2021,5,1,1,13,1508,730,58,3,"190.21"
2017,5,1,1,5,568,18,62,4,"23.8"
2017,5,1,2,5,638,428,63,2,"181.26"
2017,4,1,3,15,428,113,2,2,"4322.2"
2018,3,1,2,17,1433,798,21,4,"104.38"
2017,1,1,1,5,582,264,48,2,"0"
2019,3,1,1,6,717,307,146,4,"274.46"
2018,6,1,2,6,700,114,64,2,"84.18"
2017,6,1,3,7,883,681,565,4,"0"
2017,6,1,2,10,1788,835,376,4,"108.6"
2019,1,1,1,7,768,625,147,4,"561.81"
2021,1,1,3,16,1090,208,30,3,"131.77"
2019,5,1,3,17,1447,611,23,1,"908.64"
2019,3,2,1,5,599,720,45,3,"383.46"
2017,4,1,3,6,700,310,64,2,"0"
2017,2,1,1,10,1632,483,377,4,"564.74"
2018,5,1,2,17,1458,226,20,2,"452.05"
2017,6,1,2,7,781,286,342,2,"372.73"
2018,4,1,1,17,1458,167,20,1,"343.68"
2017,2,1,1,5,613,398,48,2,"179.95"
2017,2,2,1,6,700,354,64,2,"21.63"
2017,6,1,1,15,435,208,314,4,"23.79"
2017,3,1,3,3,264,287,60,1,"45.84"
2017,3,1,3,15,436,15,4,4,"102.47"
2017,1,1,3,15,445,11,4,4,"229.8"
2017,6,1,1,3,343,124,52,2,"32.55"
2019,5,1,2,6,717,197,46,2,"78.68"
2017,1,1,3,7,961,605,369,4,"47.8"
2017,4,1,2,3,275,577,60,2,"48.16"
2017,2,1,3,16,1119,299,35,1,"534.97"
2019,4,1,2,5,503,518,168,4,"65.04"
2017,3,2,1,16,1100,88,32,2,"20.62"
2017,1,1,3,6,742,335,24,3,"34.81"
2017,2,1,3,10,1290,783,76,2,"23.18"
2017,6,1,2,15,87,4,11,1,"1051.67"
2017,3,1,2,5,986,685,61,1,"134.24"
2017,6,1,3,5,563,951,68,2,"298.27"
2017,1,1,1,5,694,577,45,1,"258"
2017,2,1,3,15,461,205,10,3,"891.4"
2021,2,2,1,13,1189,899,58,2,"77.6"
2017,1,2,1,4,391,58,56,2,"116"
2017,5,1,3,7,919,61,147,2,"0"
2017,5,2,1,7,1005,9,269,2,"64.74"
2017,1,1,1,16,1431,211,29,3,"23.9"
2017,3,2,1,5,638,400,63,4,"36.28"
2017,5,1,1,3,314,245,160,2,"53.18"
2017,6,1,2,5,518,11,66,2,"52.48"
2017,4,1,1,5,599,70,61,3,"228.62"
2021,6,1,2,13,292,102,58,2,"43.92"
2021,1,1,1,16,1090,15,29,3,"291.24"
2017,4,2,1,10,49,379,376,2,"322.8"
2019,4,2,1,5,557,85,15,2,"107.9"
2017,4,1,2,6,717,105,46,2,"176.84"
2017,4,1,1,10,950,305,377,4,"439.08"
2017,4,1,3,15,428,95,2,4,"4394.28"
2017,6,1,1,5,673,253,48,3,"754.79"
2019,2,1,2,17,1410,132,17,2,"38.44"
2019,1,1,3,17,1476,177,19,4,"96.17"
2019,4,1,1,5,664,575,45,1,"267.86"
2017,6,1,3,6,700,246,64,2,"53.06"
2017,3,1,3,10,241,244,54,1,"154.94"
2021,5,2,1,13,1506,303,158,2,"17.32"
2018,6,2,1,17,1458,84,20,2,"19.52"
2017,2,2,1,6,708,284,146,4,"40.92"
2017,2,1,1,5,542,65,48,3,"576.66"
2017,5,1,1,15,443,187,11,1,"181.98"
2019,2,1,1,7,989,543,69,2,"268.98"
2017,6,2,1,15,461,136,10,1,"227.37"
2021,3,1,1,16,1119,187,35,1,"2334.68"
2019,2,1,1,5,433,8,63,2,"334.11"
2017,1,1,1,10,289,789,354,1,"1437.13"
2021,4,1,1,13,1539,473,158,3,"376.55"
2019,4,1,1,17,1447,77,23,1,"79.36"
2017,2,1,1,10,1729,469,436,3,"726.92"
2021,1,1,3,16,456,163,31,3,"7.08"
2019,5,2,1,17,1431,287,21,2,"46.82"
2021,6,1,3,7,807,1,265,4,"0.73"
2017,6,2,1,3,242,310,52,1,"27.83"
2017,2,1,2,15,418,78,5,2,"505.36"
2017,2,1,2,5,510,586,66,3,"65.87"
2018,5,1,1,13,699,702,372,4,"33.56"
2017,5,2,1,6,700,86,64,2,"86.52"
2018,6,1,2,6,717,160,146,4,"17.7"
2017,5,1,1,5,683,4,48,4,"6.25"
2021,5,1,3,7,964,373,365,4,"56.79"
2021,6,1,1,7,1013,196,147,2,"29.72"
2021,1,1,1,8,1069,243,55,2,"1322.86"
2019,3,1,1,17,1447,238,23,3,"254.76"
2017,3,1,3,15,461,154,10,1,"1252.36"
2017,6,1,2,7,714,104,67,2,"51.24"
2017,2,1,2,6,700,222,64,2,"458.49"
2017,4,2,1,3,262,241,60,1,"28.17"
2017,2,1,1,10,1652,161,77,1,"33.83"
2018,2,2,1,13,1555,342,58,2,"103.95"
2017,1,1,1,7,961,607,369,4,"54.28"
2017,1,1,3,6,729,418,24,1,"160.08"
2018,6,1,1,17,1417,79,19,2,"916.57"
2021,1,1,1,16,1139,119,32,1,"839.52"
2017,3,1,2,5,500,156,61,1,"124.64"
2021,6,1,2,13,1189,501,71,2,"108.73"
2018,3,2,1,6,742,329,24,2,"69.27"
2019,3,1,3,5,599,65,61,2,"14.64"
2017,5,1,3,7,885,430,365,2,"211.16"
2021,2,1,2,13,636,315,158,3,"77.2"
2017,1,1,1,15,434,179,14,4,"654.49"
2017,1,1,1,5,635,302,62,4,"27.72"
2019,3,1,2,5,638,499,63,2,"7.32"
2019,1,1,2,7,807,878,465,2,"484.31"
2017,1,2,1,5,661,592,62,2,"59.82"
2017,1,1,1,7,873,760,67,2,"823.83"
2019,1,1,3,7,187,340,342,2,"11.8"
2017,6,2,1,6,700,259,64,4,"64.89"
2017,3,2,1,16,187,77,32,2,"20.62"
2017,2,1,2,15,461,228,10,2,"148.92"
2019,5,1,3,6,720,909,46,2,"297.72"
2017,3,1,1,8,1079,490,55,1,"339.16"
2019,6,1,3,6,709,967,46,3,"18.22"
2017,6,1,3,7,885,437,365,2,"24.29"
2017,4,1,3,15,436,80,3,4,"360.94"
2017,5,1,2,10,1731,458,37,2,"169.58"
2017,1,1,1,16,1431,110,29,3,"226.68"
2017,5,1,1,10,1780,85,436,2,"6245.97"
2019,5,1,2,17,1447,446,23,2,"114.69"
2017,5,1,1,7,1005,623,469,2,"72.81"
2017,5,1,1,5,494,830,168,4,"122.26"
2017,4,1,1,5,599,83,61,2,"479.9"
2017,1,1,3,4,1705,705,56,2,"4.72"
2017,2,1,1,16,1118,287,35,1,"2648.99"
2019,3,1,1,6,717,207,46,2,"783.48"
2017,3,1,1,5,1040,621,62,4,"3692.83"
2021,3,1,1,16,1134,110,328,2,"818.77"
2017,4,1,1,4,401,500,56,4,"62.28"
2017,4,1,1,10,377,695,77,3,"594.67"
2017,2,2,1,5,647,183,66,3,"25.81"
2018,1,1,1,13,1189,43,58,4,"47.79"
2017,3,1,2,10,1757,138,54,2,"34.16"
2017,4,1,2,3,199,728,60,4,"248.46"
2017,3,1,3,6,709,972,46,2,"125.36"
2019,1,2,1,17,1469,364,19,2,"39.2"
2017,4,1,1,5,638,327,63,2,"531.79"
2017,3,2,1,5,638,405,63,2,"18.14"
2018,3,2,1,17,1433,804,21,4,"93.52"
2017,3,1,1,3,268,275,52,2,"690.61"
2018,5,1,3,17,1458,97,20,2,"60.62"
2017,6,1,1,5,609,780,45,2,"36.6"
2017,3,1,3,15,415,103,12,2,"1147.59"
2017,5,2,1,3,190,347,60,4,"225.36"
2021,1,1,1,16,1139,121,32,3,"34.46"
2019,4,1,1,17,1447,87,23,1,"189.1"
2018,6,1,2,6,700,313,64,2,"19.35"
2019,4,1,2,5,508,87,68,4,"0.72"
2019,2,2,1,5,206,286,48,1,"20.29"
2019,2,1,1,7,1054,344,67,2,"222.07"
2019,4,1,2,5,687,182,15,2,"111.13"
2018,3,1,2,13,1122,330,372,4,"173.85"
2017,5,1,2,15,440,40,327,1,"296.92"
2019,4,1,3,5,664,569,45,3,"0"
2019,4,1,2,6,717,207,46,2,"62.01"
2018,4,2,1,6,1429,268,464,4,"3266.69"
2017,5,1,3,6,717,201,46,2,"44.72"
2017,5,1,1,5,609,859,45,4,"33.95"
2017,3,2,1,8,1063,19,155,1,"83.97"
2019,1,1,2,7,1017,838,67,2,"441.12"
2017,2,1,1,5,683,12,48,3,"1192.81"
2021,1,1,1,16,1090,166,30,2,"204.36"
2017,4,2,1,10,1774,668,377,1,"453.53"
2017,6,1,1,7,1017,848,67,4,"39.95"
2019,2,1,3,7,989,459,69,2,"63.17"
2017,6,1,1,15,461,261,10,2,"1133.72"
2017,4,2,1,3,275,597,60,2,"676.08"
2017,6,1,1,3,1189,221,52,3,"103.78"
2017,3,1,2,6,1592,295,24,4,"580.16"
2019,6,1,1,17,1436,500,23,4,"98.89"
2017,5,1,3,5,683,12,48,3,"17.26"
2021,3,1,3,16,1147,41,34,2,"41.14"
2021,2,2,1,13,636,314,158,3,"67.16"
2017,5,1,1,6,700,363,64,2,"1201.37"
2017,6,1,1,5,673,186,48,3,"453.33"
2017,5,1,1,7,784,828,465,4,"887.01"
2021,6,1,3,7,1711,133,265,4,"0"
2019,6,1,1,6,747,368,146,2,"505.12"
2017,6,1,2,6,700,305,64,2,"107.55"
2017,4,1,3,10,377,706,77,3,"22.94"
2018,5,1,3,13,1523,415,772,4,"30.51"
2018,6,1,1,6,717,138,46,2,"322.57"
2017,2,1,1,7,891,338,67,4,"377.82"
2021,5,1,2,13,1108,334,58,2,"14.37"
2017,6,1,1,10,1566,476,336,2,"2233.87"
2017,1,1,3,5,635,306,62,2,"24.19"
2017,3,1,1,16,1100,216,32,3,"656.18"
2017,2,1,3,10,139,278,436,2,"1481.69"
2017,3,1,3,5,697,795,68,2,"21.09"
2018,3,2,1,6,747,584,46,2,"83.24"
2017,1,1,3,15,434,186,14,2,"9.3"
2018,4,1,1,17,1417,51,19,2,"810.71"
2017,4,2,1,3,349,816,60,1,"89.4"
2017,6,1,1,15,418,78,5,2,"4428.06"
2018,1,2,1,13,1189,216,58,3,"207.46"
2019,5,1,1,17,1447,194,23,2,"391.78"
2017,3,1,3,5,645,38,66,3,"8.57"
2017,6,2,1,5,694,386,45,2,"16.37"
2017,1,2,1,10,289,788,354,1,"70.92"
2017,1,1,1,7,212,492,369,4,"516.03"
2017,1,2,1,4,380,59,56,2,"238.7"
2017,1,1,1,16,1431,207,29,1,"1604.18"
2017,4,1,1,5,616,58,61,1,"223.2"
2021,6,1,2,13,1506,302,158,4,"16.66"
2017,2,1,3,15,418,71,2,2,"1448.62"
2017,1,1,1,6,729,428,24,1,"653.42"
2019,3,1,1,17,1447,247,23,2,"152.17"
2017,5,1,1,5,637,185,61,1,"237.81"
2017,2,2,1,5,708,28,63,2,"21.68"
2017,4,1,1,10,1758,45,54,1,"3249.68"
2018,2,1,3,13,1555,269,158,1,"25.62"
2017,3,1,3,15,428,7,9,4,"888.16"
2019,2,1,2,5,605,341,48,3,"65.49"
2021,2,1,3,8,1076,125,75,4,"2051.7"
2019,3,2,1,5,692,1,163,3,"210.33"
2017,5,1,1,10,1736,549,436,4,"117.08"
2017,4,1,3,15,418,69,2,4,"2300.57"
2019,4,1,1,17,1436,383,23,2,"623.98"
2021,6,1,3,7,859,717,365,2,"0"
2017,3,1,3,3,271,402,60,3,"35.38"
2018,6,1,2,6,700,254,64,2,"126.03"
2017,5,1,1,4,349,893,56,1,"2571.52"
2019,1,1,3,17,445,18,318,4,"10.59"
2021,5,1,2,7,1491,144,267,2,"93.31"
2019,2,1,2,17,1483,130,18,4,"87.19"
2019,4,1,2,5,673,277,48,2,"106.02"
2017,5,2,1,7,845,244,147,2,"23.46"
2018,5,1,3,17,1458,66,20,2,"13.42"
2017,3,1,2,10,1757,151,54,2,"131.16"
2017,3,1,3,16,1094,133,31,1,"94.79"
2017,6,1,3,7,5,964,147,4,"433.5"
2019,6,1,1,17,1415,367,23,1,"15.96"
2018,4,2,1,13,265,267,771,4,"526.23"
2017,3,1,1,8,1063,264,155,2,"136.64"
2017,2,1,1,10,1677,517,377,4,"384.12"
2021,1,1,1,16,1090,183,30,1,"633.02"
2018,3,2,1,17,1424,52,21,2,"116.9"
2019,5,1,1,6,720,937,46,4,"101.51"
2021,3,1,3,16,1101,19,28,4,"213.19"
2017,2,1,1,16,1147,62,34,2,"341.48"
2017,3,2,1,5,632,704,61,3,"26.6"
2017,6,1,2,7,836,737,67,2,"235.43"
2017,2,1,1,6,718,59,46,2,"3114.02"
2017,5,1,1,5,638,339,63,2,"131.1"
2017,5,1,1,15,187,163,7,1,"51.36"
2019,1,1,2,7,1017,196,67,2,"249.91"
2021,6,1,3,7,415,412,165,4,"0"
2019,2,1,1,7,208,853,167,2,"62.83"
2017,2,1,2,5,683,9,48,3,"253.18"
2017,6,1,1,15,418,106,1,3,"283.98"
2019,1,1,2,7,807,825,265,4,"119.46"
2017,2,1,2,15,418,19,2,3,"1724.8"
2017,2,1,3,5,489,764,63,2,"0"
2017,1,1,1,7,1378,992,47,4,"1632.89"
2019,3,1,3,17,1447,147,23,2,"0"
2017,1,1,2,5,594,587,68,4,"23.22"
2017,6,1,3,3,242,316,52,3,"25.02"
2018,6,2,1,17,1417,91,19,2,"80.32"
2021,4,1,1,13,1539,889,158,2,"188.74"
2017,6,1,2,5,638,357,63,2,"99.33"
2019,4,1,2,6,717,138,46,2,"82.68"
2021,2,1,2,8,1079,306,55,3,"0.96"
2017,3,2,1,5,624,590,61,2,"70.98"
2017,5,1,1,7,784,237,465,4,"1986.59"
2018,5,1,1,13,1523,478,72,2,"92.11"
2021,1,1,1,16,1118,240,35,1,"3043.27"
2017,4,1,3,5,543,157,48,2,"150.38"
2017,1,1,1,6,729,380,24,1,"294.69"
2017,1,2,1,5,542,47,48,3,"21.27"
2017,1,2,1,7,212,505,369,4,"415.44"
2017,2,1,3,10,1709,654,154,4,"181.86"
2018,4,1,1,6,717,419,46,2,"881.21"
2021,3,1,1,16,1118,313,35,1,"648.92"
2017,4,1,3,10,1694,208,377,4,"425.32"
2017,6,2,1,10,1738,357,76,2,"46.54"
2018,1,2,1,13,1189,76,158,2,"161.28"
2017,6,1,1,15,461,249,10,2,"19.52"
2019,5,1,1,17,1447,236,23,3,"48.8"
2019,4,1,1,5,595,753,168,4,"118.59"
2021,2,1,1,13,1189,413,158,4,"71.91"
2019,4,1,2,5,645,81,66,2,"307.61"
2018,4,1,2,17,1458,81,20,2,"251.85"
2017,5,1,2,6,700,228,64,2,"245.03"
2017,6,1,3,15,418,119,5,1,"473"
2017,5,1,3,3,671,373,260,4,"3427.48"
2019,3,1,2,5,503,456,168,4,"128.78"
2017,3,2,1,6,711,333,146,4,"47.28"
2017,5,1,2,5,563,215,168,2,"56.3"
2017,4,1,1,5,599,35,61,3,"673.05"
2017,1,1,1,15,428,45,9,2,"1469.79"
2019,1,1,2,17,445,280,18,2,"100.28"
2017,6,1,1,5,550,99,16,3,"512.95"
2019,2,1,1,7,812,344,569,4,"397.48"
2021,6,1,3,13,1506,944,58,4,"54.97"
2018,3,1,1,6,729,404,24,1,"434.32"
2017,4,1,2,3,275,575,60,2,"95.48"
2019,2,1,3,17,1407,113,18,2,"846.69"
2019,1,1,3,7,409,93,565,4,"0"
2017,3,1,3,5,645,25,66,3,"11.59"
2017,1,1,1,10,1757,541,54,2,"2706.71"
2017,2,1,2,15,461,230,10,2,"73.14"
2019,3,1,3,5,692,21,163,3,"5.75"
2017,5,1,1,5,553,1,315,3,"774.11"
2021,3,2,1,16,228,85,328,3,"284.7"
